2025/05/10 16:07:43 Connected to vCenter: wv-qa-vc.wv.mentorg.com
2025/05/10 16:07:43 Connected to OpenStack
2025/05/10 16:07:43 VCenter Thumbprint: c6:d4:67:f5:6c:74:c8:66:63:66:94:03:cc:e9:58:65:3b:d5:47:f5
2025/05/10 16:07:43 Running in pod
2025/05/10 16:07:43 Creating volumes in OpenStack
2025/05/10 16:07:54 Volumes created successfully
2025/05/10 16:07:54 CBT Enabled: true
2025/05/10 16:07:54 Starting NBD server
2025/05/10 16:07:56 Copying disk 0, Completed: 0%
2025/05/10 16:08:43 Copying disk 0, Completed: 1%
2025/05/10 16:08:44 Copying disk 0, Completed: 1%
2025/05/10 16:08:44 Copying disk 0, Completed: 1%
2025/05/10 16:08:45 Copying disk 0, Completed: 1%
2025/05/10 16:08:45 Copying disk 0, Completed: 1%
2025/05/10 16:08:46 Copying disk 0, Completed: 1%
2025/05/10 16:08:46 Copying disk 0, Completed: 1%
2025/05/10 16:08:47 Copying disk 0, Completed: 1%
2025/05/10 16:08:48 Copying disk 0, Completed: 1%
2025/05/10 16:08:48 Copying disk 0, Completed: 1%
2025/05/10 16:08:49 Copying disk 0, Completed: 1%
2025/05/10 16:08:49 Copying disk 0, Completed: 1%
2025/05/10 16:08:50 Copying disk 0, Completed: 1%
2025/05/10 16:08:50 Copying disk 0, Completed: 1%
2025/05/10 16:08:51 Copying disk 0, Completed: 1%
2025/05/10 16:08:52 Copying disk 0, Completed: 1%
2025/05/10 16:08:52 Copying disk 0, Completed: 1%
2025/05/10 16:08:53 Copying disk 0, Completed: 1%
2025/05/10 16:08:53 Copying disk 0, Completed: 1%
2025/05/10 16:08:54 Copying disk 0, Completed: 1%
2025/05/10 16:08:55 Copying disk 0, Completed: 1%
2025/05/10 16:08:56 Copying disk 0, Completed: 1%
2025/05/10 16:08:57 Copying disk 0, Completed: 1%
2025/05/10 16:08:58 Copying disk 0, Completed: 1%
2025/05/10 16:08:59 Copying disk 0, Completed: 1%
2025/05/10 16:09:00 Copying disk 0, Completed: 1%
2025/05/10 16:09:01 Copying disk 0, Completed: 1%
2025/05/10 16:09:02 Copying disk 0, Completed: 1%
2025/05/10 16:09:03 Copying disk 0, Completed: 1%
2025/05/10 16:09:04 Copying disk 0, Completed: 1%
2025/05/10 16:09:05 Copying disk 0, Completed: 1%
2025/05/10 16:09:06 Copying disk 0, Completed: 1%
2025/05/10 16:09:07 Copying disk 0, Completed: 1%
2025/05/10 16:09:08 Copying disk 0, Completed: 1%
2025/05/10 16:09:09 Copying disk 0, Completed: 1%
2025/05/10 16:09:10 Copying disk 0, Completed: 1%
2025/05/10 16:09:11 Copying disk 0, Completed: 1%
2025/05/10 16:09:12 Copying disk 0, Completed: 1%
2025/05/10 16:09:12 Copying disk 0, Completed: 1%
2025/05/10 16:09:13 Copying disk 0, Completed: 2%
2025/05/10 16:09:14 Copying disk 0, Completed: 2%
2025/05/10 16:09:15 Copying disk 0, Completed: 2%
2025/05/10 16:09:16 Copying disk 0, Completed: 2%
2025/05/10 16:09:17 Copying disk 0, Completed: 2%
2025/05/10 16:09:18 Copying disk 0, Completed: 2%
2025/05/10 16:09:19 Copying disk 0, Completed: 2%
2025/05/10 16:09:20 Copying disk 0, Completed: 2%
2025/05/10 16:09:21 Copying disk 0, Completed: 2%
2025/05/10 16:09:22 Copying disk 0, Completed: 2%
2025/05/10 16:09:23 Copying disk 0, Completed: 2%
2025/05/10 16:09:24 Copying disk 0, Completed: 2%
2025/05/10 16:09:25 Copying disk 0, Completed: 2%
2025/05/10 16:09:26 Copying disk 0, Completed: 2%
2025/05/10 16:09:27 Copying disk 0, Completed: 2%
2025/05/10 16:09:28 Copying disk 0, Completed: 2%
2025/05/10 16:09:29 Copying disk 0, Completed: 2%
2025/05/10 16:09:30 Copying disk 0, Completed: 2%
2025/05/10 16:09:30 Copying disk 0, Completed: 2%
2025/05/10 16:09:31 Copying disk 0, Completed: 2%
2025/05/10 16:09:32 Copying disk 0, Completed: 2%
2025/05/10 16:09:33 Copying disk 0, Completed: 2%
2025/05/10 16:09:34 Copying disk 0, Completed: 2%
2025/05/10 16:09:35 Copying disk 0, Completed: 2%
2025/05/10 16:09:36 Copying disk 0, Completed: 2%
2025/05/10 16:09:37 Copying disk 0, Completed: 2%
2025/05/10 16:09:37 Copying disk 0, Completed: 2%
2025/05/10 16:09:38 Copying disk 0, Completed: 2%
2025/05/10 16:09:39 Copying disk 0, Completed: 2%
2025/05/10 16:09:39 Copying disk 0, Completed: 2%
2025/05/10 16:09:40 Copying disk 0, Completed: 2%
2025/05/10 16:09:41 Copying disk 0, Completed: 2%
2025/05/10 16:09:42 Copying disk 0, Completed: 2%
2025/05/10 16:09:43 Copying disk 0, Completed: 2%
2025/05/10 16:09:44 Copying disk 0, Completed: 2%
2025/05/10 16:09:44 Copying disk 0, Completed: 2%
2025/05/10 16:09:45 Copying disk 0, Completed: 2%
2025/05/10 16:09:46 Copying disk 0, Completed: 2%
2025/05/10 16:09:47 Copying disk 0, Completed: 2%
2025/05/10 16:09:48 Copying disk 0, Completed: 2%
2025/05/10 16:09:48 Copying disk 0, Completed: 2%
2025/05/10 16:09:49 Copying disk 0, Completed: 3%
2025/05/10 16:09:50 Copying disk 0, Completed: 3%
2025/05/10 16:09:51 Copying disk 0, Completed: 3%
2025/05/10 16:09:52 Copying disk 0, Completed: 3%
2025/05/10 16:09:53 Copying disk 0, Completed: 3%
2025/05/10 16:09:54 Copying disk 0, Completed: 3%
2025/05/10 16:09:55 Copying disk 0, Completed: 3%
2025/05/10 16:09:56 Copying disk 0, Completed: 3%
2025/05/10 16:09:56 Copying disk 0, Completed: 3%
2025/05/10 16:09:57 Copying disk 0, Completed: 3%
2025/05/10 16:09:58 Copying disk 0, Completed: 3%
2025/05/10 16:09:59 Copying disk 0, Completed: 3%
2025/05/10 16:10:00 Copying disk 0, Completed: 3%
2025/05/10 16:10:01 Copying disk 0, Completed: 3%
2025/05/10 16:10:01 Copying disk 0, Completed: 3%
2025/05/10 16:10:02 Copying disk 0, Completed: 3%
2025/05/10 16:10:03 Copying disk 0, Completed: 3%
2025/05/10 16:10:04 Copying disk 0, Completed: 3%
2025/05/10 16:10:05 Copying disk 0, Completed: 3%
2025/05/10 16:10:05 Copying disk 0, Completed: 3%
2025/05/10 16:10:06 Copying disk 0, Completed: 3%
2025/05/10 16:10:07 Copying disk 0, Completed: 3%
2025/05/10 16:10:08 Copying disk 0, Completed: 3%
2025/05/10 16:10:09 Copying disk 0, Completed: 3%
2025/05/10 16:10:10 Copying disk 0, Completed: 3%
2025/05/10 16:10:11 Copying disk 0, Completed: 3%
2025/05/10 16:10:11 Copying disk 0, Completed: 3%
2025/05/10 16:10:12 Copying disk 0, Completed: 3%
2025/05/10 16:10:13 Copying disk 0, Completed: 3%
2025/05/10 16:10:14 Copying disk 0, Completed: 3%
2025/05/10 16:10:15 Copying disk 0, Completed: 3%
2025/05/10 16:10:16 Copying disk 0, Completed: 3%
2025/05/10 16:10:16 Copying disk 0, Completed: 3%
2025/05/10 16:10:17 Copying disk 0, Completed: 3%
2025/05/10 16:10:18 Copying disk 0, Completed: 3%
2025/05/10 16:10:19 Copying disk 0, Completed: 3%
2025/05/10 16:10:20 Copying disk 0, Completed: 3%
2025/05/10 16:10:20 Copying disk 0, Completed: 3%
2025/05/10 16:10:21 Copying disk 0, Completed: 3%
2025/05/10 16:10:22 Copying disk 0, Completed: 3%
2025/05/10 16:10:23 Copying disk 0, Completed: 3%
2025/05/10 16:10:24 Copying disk 0, Completed: 4%
2025/05/10 16:10:25 Copying disk 0, Completed: 4%
2025/05/10 16:10:26 Copying disk 0, Completed: 4%
2025/05/10 16:10:26 Copying disk 0, Completed: 4%
2025/05/10 16:10:27 Copying disk 0, Completed: 4%
2025/05/10 16:10:28 Copying disk 0, Completed: 4%
2025/05/10 16:10:29 Copying disk 0, Completed: 4%
2025/05/10 16:10:30 Copying disk 0, Completed: 4%
2025/05/10 16:10:30 Copying disk 0, Completed: 4%
2025/05/10 16:10:31 Copying disk 0, Completed: 4%
2025/05/10 16:10:32 Copying disk 0, Completed: 4%
2025/05/10 16:10:33 Copying disk 0, Completed: 4%
2025/05/10 16:10:34 Copying disk 0, Completed: 4%
2025/05/10 16:10:35 Copying disk 0, Completed: 4%
2025/05/10 16:10:36 Copying disk 0, Completed: 4%
2025/05/10 16:10:37 Copying disk 0, Completed: 4%
2025/05/10 16:10:37 Copying disk 0, Completed: 4%
2025/05/10 16:10:38 Copying disk 0, Completed: 4%
2025/05/10 16:10:39 Copying disk 0, Completed: 4%
2025/05/10 16:10:40 Copying disk 0, Completed: 4%
2025/05/10 16:10:41 Copying disk 0, Completed: 4%
2025/05/10 16:10:42 Copying disk 0, Completed: 4%
2025/05/10 16:10:42 Copying disk 0, Completed: 4%
2025/05/10 16:10:43 Copying disk 0, Completed: 4%
2025/05/10 16:10:44 Copying disk 0, Completed: 4%
2025/05/10 16:10:45 Copying disk 0, Completed: 4%
2025/05/10 16:10:46 Copying disk 0, Completed: 4%
2025/05/10 16:10:46 Copying disk 0, Completed: 4%
2025/05/10 16:10:47 Copying disk 0, Completed: 4%
2025/05/10 16:10:48 Copying disk 0, Completed: 4%
2025/05/10 16:10:49 Copying disk 0, Completed: 4%
2025/05/10 16:10:50 Copying disk 0, Completed: 4%
2025/05/10 16:10:51 Copying disk 0, Completed: 4%
2025/05/10 16:10:51 Copying disk 0, Completed: 4%
2025/05/10 16:10:52 Copying disk 0, Completed: 4%
2025/05/10 16:10:53 Copying disk 0, Completed: 4%
2025/05/10 16:10:54 Copying disk 0, Completed: 4%
2025/05/10 16:10:55 Copying disk 0, Completed: 4%
2025/05/10 16:10:55 Copying disk 0, Completed: 4%
2025/05/10 16:10:56 Copying disk 0, Completed: 4%
2025/05/10 16:10:56 Copying disk 0, Completed: 4%
2025/05/10 16:10:57 Copying disk 0, Completed: 5%
2025/05/10 16:10:57 Copying disk 0, Completed: 5%
2025/05/10 16:10:58 Copying disk 0, Completed: 5%
2025/05/10 16:10:58 Copying disk 0, Completed: 5%
2025/05/10 16:10:58 Copying disk 0, Completed: 5%
2025/05/10 16:10:59 Copying disk 0, Completed: 5%
2025/05/10 16:10:59 Copying disk 0, Completed: 5%
2025/05/10 16:11:00 Copying disk 0, Completed: 5%
2025/05/10 16:11:00 Copying disk 0, Completed: 5%
2025/05/10 16:11:01 Copying disk 0, Completed: 5%
2025/05/10 16:11:01 Copying disk 0, Completed: 5%
2025/05/10 16:11:02 Copying disk 0, Completed: 5%
2025/05/10 16:11:02 Copying disk 0, Completed: 5%
2025/05/10 16:11:03 Copying disk 0, Completed: 5%
2025/05/10 16:11:03 Copying disk 0, Completed: 5%
2025/05/10 16:11:04 Copying disk 0, Completed: 5%
2025/05/10 16:11:04 Copying disk 0, Completed: 5%
2025/05/10 16:11:05 Copying disk 0, Completed: 5%
2025/05/10 16:11:05 Copying disk 0, Completed: 5%
2025/05/10 16:11:06 Copying disk 0, Completed: 5%
2025/05/10 16:11:06 Copying disk 0, Completed: 5%
2025/05/10 16:11:07 Copying disk 0, Completed: 5%
2025/05/10 16:11:07 Copying disk 0, Completed: 5%
2025/05/10 16:11:08 Copying disk 0, Completed: 5%
2025/05/10 16:11:08 Copying disk 0, Completed: 5%
2025/05/10 16:11:09 Copying disk 0, Completed: 5%
2025/05/10 16:11:09 Copying disk 0, Completed: 5%
2025/05/10 16:11:10 Copying disk 0, Completed: 5%
2025/05/10 16:11:10 Copying disk 0, Completed: 5%
2025/05/10 16:11:10 Copying disk 0, Completed: 5%
2025/05/10 16:11:11 Copying disk 0, Completed: 5%
2025/05/10 16:11:11 Copying disk 0, Completed: 5%
2025/05/10 16:11:12 Copying disk 0, Completed: 5%
2025/05/10 16:11:12 Copying disk 0, Completed: 5%
2025/05/10 16:11:13 Copying disk 0, Completed: 5%
2025/05/10 16:11:13 Copying disk 0, Completed: 5%
2025/05/10 16:11:14 Copying disk 0, Completed: 5%
2025/05/10 16:11:14 Copying disk 0, Completed: 5%
2025/05/10 16:11:15 Copying disk 0, Completed: 5%
2025/05/10 16:11:15 Copying disk 0, Completed: 5%
2025/05/10 16:11:16 Copying disk 0, Completed: 5%
2025/05/10 16:11:16 Copying disk 0, Completed: 6%
2025/05/10 16:11:17 Copying disk 0, Completed: 6%
2025/05/10 16:11:17 Copying disk 0, Completed: 6%
2025/05/10 16:11:18 Copying disk 0, Completed: 6%
2025/05/10 16:11:18 Copying disk 0, Completed: 6%
2025/05/10 16:11:19 Copying disk 0, Completed: 6%
2025/05/10 16:11:19 Copying disk 0, Completed: 6%
2025/05/10 16:11:20 Copying disk 0, Completed: 6%
2025/05/10 16:11:20 Copying disk 0, Completed: 6%
2025/05/10 16:11:21 Copying disk 0, Completed: 6%
2025/05/10 16:11:21 Copying disk 0, Completed: 6%
2025/05/10 16:11:22 Copying disk 0, Completed: 6%
2025/05/10 16:11:22 Copying disk 0, Completed: 6%
2025/05/10 16:11:22 Copying disk 0, Completed: 6%
2025/05/10 16:11:23 Copying disk 0, Completed: 6%
2025/05/10 16:11:23 Copying disk 0, Completed: 6%
2025/05/10 16:11:24 Copying disk 0, Completed: 6%
2025/05/10 16:11:24 Copying disk 0, Completed: 6%
2025/05/10 16:11:25 Copying disk 0, Completed: 6%
2025/05/10 16:11:25 Copying disk 0, Completed: 6%
2025/05/10 16:11:26 Copying disk 0, Completed: 6%
2025/05/10 16:11:26 Copying disk 0, Completed: 6%
2025/05/10 16:11:27 Copying disk 0, Completed: 6%
2025/05/10 16:11:27 Copying disk 0, Completed: 6%
2025/05/10 16:11:28 Copying disk 0, Completed: 6%
2025/05/10 16:11:28 Copying disk 0, Completed: 6%
2025/05/10 16:11:29 Copying disk 0, Completed: 6%
2025/05/10 16:11:29 Copying disk 0, Completed: 6%
2025/05/10 16:11:30 Copying disk 0, Completed: 6%
2025/05/10 16:11:30 Copying disk 0, Completed: 6%
2025/05/10 16:11:31 Copying disk 0, Completed: 6%
2025/05/10 16:11:31 Copying disk 0, Completed: 6%
2025/05/10 16:11:32 Copying disk 0, Completed: 6%
2025/05/10 16:11:32 Copying disk 0, Completed: 6%
2025/05/10 16:11:33 Copying disk 0, Completed: 6%
2025/05/10 16:11:33 Copying disk 0, Completed: 6%
2025/05/10 16:11:34 Copying disk 0, Completed: 6%
2025/05/10 16:11:34 Copying disk 0, Completed: 6%
2025/05/10 16:11:35 Copying disk 0, Completed: 6%
2025/05/10 16:11:35 Copying disk 0, Completed: 6%
2025/05/10 16:11:36 Copying disk 0, Completed: 6%
2025/05/10 16:11:36 Copying disk 0, Completed: 7%
2025/05/10 16:11:37 Copying disk 0, Completed: 7%
2025/05/10 16:11:37 Copying disk 0, Completed: 7%
2025/05/10 16:11:38 Copying disk 0, Completed: 7%
2025/05/10 16:11:38 Copying disk 0, Completed: 7%
2025/05/10 16:11:39 Copying disk 0, Completed: 7%
2025/05/10 16:11:39 Copying disk 0, Completed: 7%
2025/05/10 16:11:40 Copying disk 0, Completed: 7%
2025/05/10 16:11:40 Copying disk 0, Completed: 7%
2025/05/10 16:11:41 Copying disk 0, Completed: 7%
2025/05/10 16:11:41 Copying disk 0, Completed: 7%
2025/05/10 16:11:42 Copying disk 0, Completed: 7%
2025/05/10 16:11:42 Copying disk 0, Completed: 7%
2025/05/10 16:11:42 Copying disk 0, Completed: 7%
2025/05/10 16:11:43 Copying disk 0, Completed: 7%
2025/05/10 16:11:43 Copying disk 0, Completed: 7%
2025/05/10 16:11:44 Copying disk 0, Completed: 7%
2025/05/10 16:11:44 Copying disk 0, Completed: 7%
2025/05/10 16:11:45 Copying disk 0, Completed: 7%
2025/05/10 16:11:45 Copying disk 0, Completed: 7%
2025/05/10 16:11:46 Copying disk 0, Completed: 7%
2025/05/10 16:11:46 Copying disk 0, Completed: 7%
2025/05/10 16:11:47 Copying disk 0, Completed: 7%
2025/05/10 16:11:47 Copying disk 0, Completed: 7%
2025/05/10 16:11:48 Copying disk 0, Completed: 7%
2025/05/10 16:11:48 Copying disk 0, Completed: 7%
2025/05/10 16:11:49 Copying disk 0, Completed: 7%
2025/05/10 16:11:49 Copying disk 0, Completed: 7%
2025/05/10 16:11:50 Copying disk 0, Completed: 7%
2025/05/10 16:11:50 Copying disk 0, Completed: 7%
2025/05/10 16:11:50 Copying disk 0, Completed: 7%
2025/05/10 16:11:51 Copying disk 0, Completed: 7%
2025/05/10 16:11:51 Copying disk 0, Completed: 7%
2025/05/10 16:11:52 Copying disk 0, Completed: 7%
2025/05/10 16:11:52 Copying disk 0, Completed: 7%
2025/05/10 16:11:53 Copying disk 0, Completed: 7%
2025/05/10 16:11:53 Copying disk 0, Completed: 7%
2025/05/10 16:11:54 Copying disk 0, Completed: 7%
2025/05/10 16:11:54 Copying disk 0, Completed: 7%
2025/05/10 16:11:55 Copying disk 0, Completed: 7%
2025/05/10 16:11:55 Copying disk 0, Completed: 7%
2025/05/10 16:11:56 Copying disk 0, Completed: 8%
2025/05/10 16:11:56 Copying disk 0, Completed: 8%
2025/05/10 16:11:57 Copying disk 0, Completed: 8%
2025/05/10 16:11:57 Copying disk 0, Completed: 8%
2025/05/10 16:11:58 Copying disk 0, Completed: 8%
2025/05/10 16:11:58 Copying disk 0, Completed: 8%
2025/05/10 16:11:59 Copying disk 0, Completed: 8%
2025/05/10 16:11:59 Copying disk 0, Completed: 8%
2025/05/10 16:12:00 Copying disk 0, Completed: 8%
2025/05/10 16:12:00 Copying disk 0, Completed: 8%
2025/05/10 16:12:01 Copying disk 0, Completed: 8%
2025/05/10 16:12:01 Copying disk 0, Completed: 8%
2025/05/10 16:12:02 Copying disk 0, Completed: 8%
2025/05/10 16:12:02 Copying disk 0, Completed: 8%
2025/05/10 16:12:03 Copying disk 0, Completed: 8%
2025/05/10 16:12:03 Copying disk 0, Completed: 8%
2025/05/10 16:12:04 Copying disk 0, Completed: 8%
2025/05/10 16:12:04 Copying disk 0, Completed: 8%
2025/05/10 16:12:05 Copying disk 0, Completed: 8%
2025/05/10 16:12:05 Copying disk 0, Completed: 8%
2025/05/10 16:12:06 Copying disk 0, Completed: 8%
2025/05/10 16:12:06 Copying disk 0, Completed: 8%
2025/05/10 16:12:06 Copying disk 0, Completed: 8%
2025/05/10 16:12:07 Copying disk 0, Completed: 8%
2025/05/10 16:12:07 Copying disk 0, Completed: 8%
2025/05/10 16:12:08 Copying disk 0, Completed: 8%
2025/05/10 16:12:08 Copying disk 0, Completed: 8%
2025/05/10 16:12:09 Copying disk 0, Completed: 8%
2025/05/10 16:12:09 Copying disk 0, Completed: 8%
2025/05/10 16:12:10 Copying disk 0, Completed: 8%
2025/05/10 16:12:10 Copying disk 0, Completed: 8%
2025/05/10 16:12:11 Copying disk 0, Completed: 8%
2025/05/10 16:12:11 Copying disk 0, Completed: 8%
2025/05/10 16:12:12 Copying disk 0, Completed: 8%
2025/05/10 16:12:12 Copying disk 0, Completed: 8%
2025/05/10 16:12:13 Copying disk 0, Completed: 8%
2025/05/10 16:12:13 Copying disk 0, Completed: 8%
2025/05/10 16:12:14 Copying disk 0, Completed: 8%
2025/05/10 16:12:14 Copying disk 0, Completed: 8%
2025/05/10 16:12:15 Copying disk 0, Completed: 8%
2025/05/10 16:12:15 Copying disk 0, Completed: 8%
2025/05/10 16:12:16 Copying disk 0, Completed: 9%
2025/05/10 16:12:16 Copying disk 0, Completed: 9%
2025/05/10 16:12:17 Copying disk 0, Completed: 9%
2025/05/10 16:12:17 Copying disk 0, Completed: 9%
2025/05/10 16:12:18 Copying disk 0, Completed: 9%
2025/05/10 16:12:18 Copying disk 0, Completed: 9%
2025/05/10 16:12:19 Copying disk 0, Completed: 9%
2025/05/10 16:12:19 Copying disk 0, Completed: 9%
2025/05/10 16:12:20 Copying disk 0, Completed: 9%
2025/05/10 16:12:20 Copying disk 0, Completed: 9%
2025/05/10 16:12:20 Copying disk 0, Completed: 9%
2025/05/10 16:12:21 Copying disk 0, Completed: 9%
2025/05/10 16:12:21 Copying disk 0, Completed: 9%
2025/05/10 16:12:22 Copying disk 0, Completed: 9%
2025/05/10 16:12:22 Copying disk 0, Completed: 9%
2025/05/10 16:12:23 Copying disk 0, Completed: 9%
2025/05/10 16:12:23 Copying disk 0, Completed: 9%
2025/05/10 16:12:24 Copying disk 0, Completed: 9%
2025/05/10 16:12:24 Copying disk 0, Completed: 9%
2025/05/10 16:12:25 Copying disk 0, Completed: 9%
2025/05/10 16:12:25 Copying disk 0, Completed: 9%
2025/05/10 16:12:26 Copying disk 0, Completed: 9%
2025/05/10 16:12:26 Copying disk 0, Completed: 9%
2025/05/10 16:12:27 Copying disk 0, Completed: 9%
2025/05/10 16:12:27 Copying disk 0, Completed: 9%
2025/05/10 16:12:28 Copying disk 0, Completed: 9%
2025/05/10 16:12:28 Copying disk 0, Completed: 9%
2025/05/10 16:12:29 Copying disk 0, Completed: 9%
2025/05/10 16:12:29 Copying disk 0, Completed: 9%
2025/05/10 16:12:30 Copying disk 0, Completed: 9%
2025/05/10 16:12:30 Copying disk 0, Completed: 9%
2025/05/10 16:12:30 Copying disk 0, Completed: 9%
2025/05/10 16:12:31 Copying disk 0, Completed: 9%
2025/05/10 16:12:31 Copying disk 0, Completed: 9%
2025/05/10 16:12:32 Copying disk 0, Completed: 9%
2025/05/10 16:12:32 Copying disk 0, Completed: 9%
2025/05/10 16:12:33 Copying disk 0, Completed: 9%
2025/05/10 16:12:33 Copying disk 0, Completed: 9%
2025/05/10 16:12:34 Copying disk 0, Completed: 9%
2025/05/10 16:12:34 Copying disk 0, Completed: 9%
2025/05/10 16:12:35 Copying disk 0, Completed: 9%
2025/05/10 16:12:35 Copying disk 0, Completed: 10%
2025/05/10 16:12:36 Copying disk 0, Completed: 10%
2025/05/10 16:12:36 Copying disk 0, Completed: 10%
2025/05/10 16:12:37 Copying disk 0, Completed: 10%
2025/05/10 16:12:37 Copying disk 0, Completed: 10%
2025/05/10 16:12:38 Copying disk 0, Completed: 10%
2025/05/10 16:12:38 Copying disk 0, Completed: 10%
2025/05/10 16:12:39 Copying disk 0, Completed: 10%
2025/05/10 16:12:39 Copying disk 0, Completed: 10%
2025/05/10 16:12:39 Copying disk 0, Completed: 10%
2025/05/10 16:12:40 Copying disk 0, Completed: 10%
2025/05/10 16:12:40 Copying disk 0, Completed: 10%
2025/05/10 16:12:41 Copying disk 0, Completed: 10%
2025/05/10 16:12:41 Copying disk 0, Completed: 10%
2025/05/10 16:12:42 Copying disk 0, Completed: 10%
2025/05/10 16:12:42 Copying disk 0, Completed: 10%
2025/05/10 16:12:43 Copying disk 0, Completed: 10%
2025/05/10 16:12:43 Copying disk 0, Completed: 10%
2025/05/10 16:12:44 Copying disk 0, Completed: 10%
2025/05/10 16:12:44 Copying disk 0, Completed: 10%
